Name,Latitude,Longitude
Rawal Town,33.68513786707136,73.116887630109
Rawat,33.496076343624374,73.19395960186705
Raza Abad,31.428636516171785,73.04572852120116
Rehman City,30.446222284760516,72.33712827992477
Rehman Pura,31.422451258969136,73.04543679004982
Renala Khurd,30.878250799669434,73.59987709999999
Risalpur,34.06435129960384,71.9852312
Rohri,27.67765379998232,68.9124229
Rojhan,28.687693699870614,69.9512739
Roshan Bhila,31.06596009965679,74.3516156
Royal City,24.854941139613647,67.33273273538087
Ruknpur,28.78546589986012,70.3908498
Rustam,34.34144919961477,72.2803765
Sabina Town,31.464731589774676,73.15886528794104
Sacha Sauda,31.749360399618986,73.8001148
Sadda,33.70624239959384,70.3267526
Saddar,33.59540559959168,73.0512473
Saddar,24.860571200269682,67.0317406
Saeed Colony,31.43122758079355,73.12809916698308
Sahianwala,31.65951839962317,73.222686
Sahib Nager,31.365891882407933,73.07495658238868
Sahu Wala,32.45503709959489,74.4077412
Saidu Sharif,34.74473339963556,72.3562789
Sakhi Sarwar,29.984604599741132,70.304069
Salarwala,31.674215799622466,73.2851095
"Samahni, Azad Kashmir",33.09062359958745,74.1351956
Samaro,25.28374070023306,69.39567499999998
Samman Abad,31.388885710534318,73.06957076926024
Samote,33.34100709958841,73.4956803
Sandhilianwali,30.629009599687596,72.3641072
Sangla Hill,31.715214199620544,73.3747769
Sann,26.037528200160434,68.1335631
Sann,26.037104948191477,68.1337581445004
Sant Pura,31.41424174744472,73.07074957669774
Sarai Alamgir,32.901919899588194,73.7535419
Sarai Naurang,32.82781909958883,70.7780392
Sarai Saleh,33.98683289960129,72.98335899999998
Sardar Pura,31.40517042026953,73.06119475192266
Sarfraz Colony,31.39597487347195,73.09051733854383
Sargodha Industrial Estate,31.49647085098879,73.06472496555283
Sassi,35.83449609971949,74.7392564
Satellite Town,31.37792203651146,73.06840078872771
Satellite Town Jhelum,32.99499029958767,73.6606596
Satiana,31.203497499648115,73.1701226
Sawal Dher,34.310126999613395,72.10253949999999
Sehgal City,31.347184420565483,73.06683911845612
Sehwan,26.419437925572925,67.86081481352994
Seni Gumbay,33.496440999590135,71.67479729999998
Setharja,27.20494940003516,68.48005279999998
Shadab Colony,31.400912133808554,73.01423501850944
Shadiwal,32.51280739959364,74.0348164
Shadman Colony,31.39928301095799,73.11507916384156
Shahbaz Garhi,34.22610329960988,72.158866
Shahbaz Town,31.41561642392177,73.02819404453743
Shahdadpur,25.921759900172127,68.62232109999998
Shahdara Bagh,31.619337299625137,74.28798389999999
Shah Faisal,24.882489600267863,67.16246
Shahkot,31.578099099627178,73.47662779999999
Shah Latif Town,24.855849800270075,67.26415939999998
Shah Mansoor,34.0717070996041,72.45035709999999
Shahmansoor Town,34.08007952634865,72.44582295579634
Shahpur Chakar,26.154968800148414,68.6481209
Shahpur Saddar,32.269135799599674,72.47173119999998
Shaidu,33.97813809960102,72.1829527
Shalimar Town,30.628703622317726,73.08931078001619
Sharaqpur,31.461574599633263,74.09659890000002
Sharda,34.79324479963844,74.1932533
Sharif Abad,34.76745962546595,72.36949802069407
Sheikh Colony,31.408371833182724,73.0394462538142
Shergarh,34.39348889961713,71.89960239999999
Sherpao,34.26208679961137,71.6966569
Shewa,34.24865139961081,72.34996839999998
Shinkiari,34.471399399620836,73.2703589
Shorkot,31.90981809961211,70.8788263
Sikandar Abad,29.96477677007556,71.36136754073026
Sindhu Pura 123 JB,31.45495988147692,73.06402380298884
Sinjhoro,26.03256200016094,68.8077659
Sir Suba Shah,33.39408959958891,73.51009269999999
Sitara Colony,31.380749535312972,73.05350724621042
Sitara Valley,31.466295657049184,73.17341086670773
Sita Road,27.040016700053453,67.84669550000001
Sohawa,33.13205499958745,73.4180866
Sohbatpur,28.51813489988899,68.54359589999999
Sohdra,32.459857399594775,74.18251539999999
Sonmiāni,25.42503360022011,66.5964493
Soonda,29.747316799762935,73.29364449999998
Spin Wam,33.18304489239668,70.38550727336272
Steel Town,24.870502749276547,67.33691427957218
Sui,28.642172099875516,69.1916409
Sujawal,24.603377000290237,68.0789001
Sukheke,31.866040199613906,73.50387549999999
Sultanabad,35.944540899730065,74.3775989
Sultan Khel,33.915152089601094,71.0367100550953
Surab,28.49454209989156,66.264015
Surjani,25.02538240025582,67.06491379999999
Syed Pur,33.63723679959244,73.0570373
Syedwala,31.142561699651896,73.49716139999998
Taftan,28.949502199842733,61.588005900000006
Tahir Abad,32.42094279959567,71.47141749999999
Taiser Town,25.055215800253247,67.1006672
Taj Colony,31.442471211709414,73.09225150965096
Tajori,32.630647799591436,70.5819811
Takhta Band,34.78273999723703,72.3397483944919
Takht-e-Bahi,34.2822020996122,71.9270436
Takht e Nasarati,33.007122599587625,71.0880246
Takhti Khel,32.80569129958906,70.6478991
Talhar,24.88463890026769,68.8144297
Tanda,32.70192819959034,74.37018409999999
Tando Bago,24.786997800275707,68.96413659999999
Tando Ghulam Ali,25.12297820024736,68.8905234
Tangi,34.301483999613026,71.6518839
Tank,32.209691599601435,70.38811459999998
Taranda Muhammad Panah,29.098550799827184,70.9098366
Tarar Khel Azad Kashmir,33.76197409959509,73.7874464
Tariq Abad,31.42667525115674,73.10312949856058
Tarnab,34.21967619960963,71.68147369999998
Tatta Pani Azad Kashmir,33.605569299591856,73.94813819999999
Taunsa Sharif,30.702589399682083,70.6511275
Thakot,34.78635629963803,72.928611
Thal,33.366132999588636,70.5498662
Thari Mirwah,25.30831020023083,69.05073209999999
Tharu Shah,26.94219610006424,68.118847
Thatta,24.746900000278934,67.9240283
Thatta Khalil,33.665466099593,72.75616409999999
Thoha Khalsa,33.508896899590304,73.4347971
Thul,28.236531499919952,68.7761587
Tiba Sultanpur,29.974753799742004,71.8782459
Timergara,34.827513299640536,71.83773
Topi,34.06792399960397,72.6220803
Tordher,33.99094769960143,72.28785659999998
Torkham,34.120722999605846,71.1016176
Totalai,34.19470089960865,72.49997359999999
Trag Sharif,32.78533989958927,71.29509059999998
Tulamba,30.526281758089475,72.24015515991483
Tump,26.101867000153863,62.36516600000001
Turlandi,34.213575599609385,72.320967
Ubauro,28.16460849992791,69.72993089999999
Ugoki,32.48021819959433,74.4498709
University Town,33.994142499601516,71.49671309999998
University Town,31.496883231833024,73.07937064160075
Usta Muhammad,28.18307639992587,68.0541183
Uthal,25.80719340018351,66.6219059
Utmanzai,34.18767799960837,71.7648372
Vandi Balochan,32.13508299960382,71.2505146
Vanike Tarar,32.217901099601185,73.58550439999999
Vehova,31.130361999652663,70.5072581
Wad,27.340593300020043,66.37145289999998
Wadala Sandoan,32.19380499960192,74.3955778
Wadana,31.1988734996484,74.4384551
Wadpagga,34.03745569960294,71.6458398
Wahid Gari,34.082577799604486,71.6192699
Walled City,31.583203119406477,74.31613021060055
Walled City,31.583184099626926,74.3184836
Wana,32.307362399598595,69.5907178
Wan Bhachran,32.4158837995958,71.6959679
Wandhi Ghund Wali,32.574732099592424,71.53734769999998
Wapda Town Phase 2,30.235619999719226,71.52622999999998
Waris Pura,31.379716810726816,73.08897656527063
Warsak,34.16584569960752,71.4172982
Washuk,27.722034599977334,64.8092316
Westridge,33.61013019959194,73.0219467
Yakh Kuye,34.77697137111162,72.33815402697928
Yar Hussain,34.17186519960776,72.27252070000002
Yaseen Abad,31.385906663082334,73.09546998008943
Yazman Mandi,29.124229899824535,71.7483177
Yousaf Abad,31.46362551899018,73.14440802004131
Zafarwal,32.343085999597626,74.8999027
Zahir Pir,28.812692699857212,70.51779629999999
Zaida,34.060676799603726,72.4670261
Zaidi Town,32.21703739960121,71.4497186
Zargirandeh,35.85323749972125,71.7866649
Zarobi,34.03135439960273,72.5642712
Zeenat Town,31.491580163112797,73.07188599999999
Zia Colony,31.45529618949847,73.16846916820052
Zia Colony,31.441384982179233,73.14452688646432
Ziarat,30.381047299707134,67.7262144
